"","Sales","FriTemp_15_20","FriTemp_20_25","FriTemp_25_30","FriTemp_30_35","FriTemp_35_40","FriTemp_40_45","FriTemp_45_50","FriTemp_50_55","FriTemp_55_60","FriTemp_60_65","FriTemp_65_70","FriTemp_70_75","FriTemp_75_80","FriTemp_80_85","FriTemp_85_90","FriTemp_90_95","FriTemp_95_100","FriTemp_100_105","SatTemp_10_15","SatTemp_15_20","SatTemp_20_25","SatTemp_25_30","SatTemp_30_35","SatTemp_35_40","SatTemp_40_45","SatTemp_45_50","SatTemp_50_55","SatTemp_55_60","SatTemp_60_65","SatTemp_65_70","SatTemp_70_75","SatTemp_75_80","SatTemp_80_85","SatTemp_85_90","SatTemp_90_95","SatTemp_95_100","FriPrec","SatPrec","FriSnow","SatSnow","FriPrec_0_0.25","FriPrec_0.25_0.5","FriPrec_0.5_0.75","FriPrec_0.75_1","FriPrec_1_1.25","FriPrec_1.25_1.5","SatPrec_0_0.25","SatPrec_0.25_0.5","SatPrec_0.5_0.75","SatPrec_0.75_1","SatPrec_1_1.25","SatPrec_1.25_1.5"
"1",0.154921069741249,0.00218432303518057,0.00172751094214618,0.00273833330720663,0.00465709250420332,-0.00170110538601875,-0.0145366108044982,-0.0384389907121658,-0.0646583139896393,-0.0983623191714287,-0.0728611275553703,0.04012705758214,0.0624140538275242,0.151874452829361,0.0259545370936394,-0.000281983258901164,-0.0366030633449554,0.0118772266432643,0.0238889381289482,0.00156873383093625,0.0016832856927067,0.00254279910586774,0.0052114175632596,0.00103713839780539,-0.0150801576673985,-0.0390100367367268,-0.0625703036785126,-0.0838362276554108,-0.0753086060285568,-0.0547270514070988,-0.0234892331063747,0.113830506801605,0.117117874324322,0.115460939705372,-0.0116641893982887,-0.0079174442216754,0.0151505591347814,0.110405430197716,0.12254498898983,-0.0267872679978609,-0.0298059768974781,-0.0429687388241291,0.00399202760308981,0.0153265856206417,0.0270235557109118,0.00205560214817524,-0.00542902806773782,-0.00500379269942641,-0.00238804589025676,-0.00434595625847578,0.00785846449434757,0.00671421177685261,-0.00283487606793642
"2",0.918908476829529,0.00218963949009776,0.00169506494421512,0.00260971067473292,0.00591178238391876,0.00365448417142034,-0.00653621228411794,0.0125235477462411,0.0112977819517255,0.0458913035690784,0.0186524912714958,-0.0702419802546501,0.0740462020039558,-0.100482232868671,-0.0875101089477539,0.0250042341649532,0.0494705140590668,0.00888928305357695,0.0029344935901463,0.00157405028585345,0.00165083969477564,0.00241417647339404,0.00438103638589382,0.00555869983509183,0.022945262491703,0.105363674461842,0.0258962195366621,0.0700087249279022,0.0084902523085475,-0.0837783217430115,-0.0660689324140549,-0.104331009089947,-0.0472225025296211,-0.00916944071650505,0.0416737757623196,0.0151579976081848,0.00545549858361483,0.124854780733585,0.139913439750671,0.0183549262583256,0.0655864253640175,0.0511813685297966,-0.00734203634783626,-0.0129062123596668,-0.0081907557323575,-0.00701906997710466,-0.0157232936471701,-0.0267836265265942,0.0292303506284952,0.00182491494342685,-0.00108395353890955,-0.00277747446671128,-0.000410208362154663
"3",-1.38863611221313,0.00207639881409705,0.00171289802528918,0.00261671235784888,0.003817138960585,0.000821952591650188,-0.00661808112636209,-0.0129513312131166,-0.0205683447420597,0.0452034287154675,0.0334415324032307,-0.0157824475318193,0.0344712436199188,-0.00819089263677597,-0.0231002364307642,-0.0420286096632481,-0.000338978657964617,0.0112591218203306,-0.00584150431677699,0.00175884366035461,0.00167987099848688,0.00251045101322234,0.00345222605392337,0.0004897914477624,-0.00758232455700636,-0.00498996861279011,0.0356032401323318,0.0677422359585762,0.0053195976652205,-0.0972211956977844,-0.0912139043211937,-0.0313918329775333,0.009531544521451,0.0474011823534966,0.0166767407208681,0.0490802340209484,-0.00884673744440079,-0.00848827790468931,0.151699170470238,-0.00429114513099194,-0.00178377190604806,-0.0417547225952148,0.00995575450360775,-0.00498034199699759,-0.00140898453537375,0.00197449955157936,0.0362137965857983,-0.179912060499191,0.0779080167412758,0.0226813461631536,0.0398061200976372,0.00411647325381637,0.035400103777647
"4",-3.16333842277527,0.00208895956166089,0.00184082519263029,0.00259040528908372,0.00329311424866319,-0.000141820404678583,-0.00774897821247578,-0.00531259085983038,-0.000471715728053823,-0.0120291765779257,-0.00268647447228432,0.0124671142548323,0.0734223797917366,0.0893519222736359,-0.00865048915147781,-0.037918496876955,-0.0427398234605789,-0.0614757984876633,-0.00587935745716095,0.00208308757282794,0.0019743493758142,0.00273512932471931,0.00329150818288326,-0.000615724653471261,-0.0084795281291008,-0.0089837945997715,-0.015214859507978,-0.0257907714694738,-0.0122451484203339,0.0102648260071874,0.0468494743108749,0.130172118544579,0.0276404693722725,-0.0410882942378521,-0.0446267239749432,-0.0567770563066006,-0.01118906121701,-0.0258500017225742,-0.0401543714106083,-0.000860469997860491,-0.00325316796079278,-0.00609020283445716,0.00694349082186818,0.00324256159365177,0.00524879200384021,-0.00202037650160491,-0.00732426485046744,0.0309594869613647,-0.00804371852427721,-0.0147105241194367,0.00407229317352176,-0.00309727480635047,-0.00918026361614466
"5",2.09490728378296,0.00219229771755636,0.00171678408514708,0.00265922537073493,0.00353084434755147,-5.89785668125842e-05,-0.00630602659657598,-0.00751443579792976,-0.00884354300796986,-0.00721577694639564,0.000962454301770777,-0.00133313448168337,0.022000515833497,-0.00499031413346529,-0.0289310924708843,-0.0826035588979721,0.00713396538048983,0.0344261825084686,0.0731745883822441,0.00157670851331204,0.00167255871929228,0.00246369116939604,0.0040851691737771,0.00267926533706486,-0.00684957345947623,-0.00808548275381327,-0.00842358637601137,-0.00895549729466438,0.00226827897131443,-0.0088295629248023,0.0395301468670368,-0.00696600833907723,-0.0447437316179276,-0.104075185954571,-0.0630657449364662,0.188868254423141,0.0168502982705832,-0.0977053642272949,-0.0417370274662971,0.00203046435490251,-0.000154216366354376,0.0361766219139099,-0.0139638064429164,-0.0115671074017882,0.00209319102577865,-0.00593190593644977,-0.00680699711665511,0.0330665409564972,-0.0188890304416418,-0.00955456495285034,-0.000185263168532401,0.00311283674091101,-0.00755052454769611
"6",-0.361776143312454,0.00225350214168429,0.00174865312874317,0.00271853897720575,0.00366645213216543,5.13041095473454e-06,-0.00630647083744407,-0.00797366164624691,-0.00920644216239452,-0.00943883880972862,-0.00892507284879684,-0.0222879629582167,-0.0739309340715408,-0.0268819741904736,0.0509990677237511,0.0844350233674049,0.0445109605789185,-0.044735986739397,0.0193500202149153,0.00163791270460933,0.00170442787930369,0.00252300500869751,0.00422077672556043,0.00274337432347238,-0.00685001770034432,-0.00854470860213041,-0.00920350011438131,-0.010550775565207,0.0155248651280999,-0.0241479128599167,-0.0147132854908705,0.0151408081874251,0.000586087757255882,0.0502613484859467,0.00731472298502922,-0.0636966302990913,0.0360495075583458,-0.0411403067409992,0.0187473725527525,0.00259596179239452,-5.73322768104845e-06,0.0330201685428619,-0.0175451654940844,-0.00332242297008634,-0.00507714552804828,-0.00436452915892005,-0.00271090352907777,-0.012626226991415,0.00693380972370505,0.00306842057034373,0.00932740420103073,0.000711094413418323,-0.00741449883207679
"7",0.39687791466713,0.00228206068277359,0.00185061560478061,0.00300536770373583,0.0041558975353837,0.00057247030781582,-0.00645157974213362,-0.00880061276257038,-0.0190000850707293,-0.0375237762928009,-0.0391924828290939,-0.0416245870292187,0.0106733785942197,0.00111100636422634,-0.0328549407422543,0.0423598997294903,0.11070192605257,0.010117725469172,-0.00138228584546596,0.00166647124569863,0.00180639035534114,0.00280983373522758,0.0047102221287787,0.00372772826813161,-0.00699512660503387,-0.00290793948806822,-0.000231505269766785,-0.0634480565786362,-0.0524823255836964,-0.0224253199994564,0.116388104856014,0.0147768249735236,-0.0311411488801241,-0.0597870871424675,0.0265915915369987,0.0551687590777874,0.0117725813761353,0.0283921603113413,0.00946415960788727,0.000893847725819796,0.00308781582862139,0.0562374070286751,-0.0275525022298098,-0.0146974995732307,-0.00472781155258417,-0.00199080258607864,-0.00726879434660077,0.022475915029645,-0.010788288898766,-0.00371950003318489,0.000710933702066541,-0.00191934918984771,-0.0067597134038806
"8",0.217392861843109,0.00219229771755636,0.00171678408514708,0.00256476039066911,0.00467700744047761,0.00188555452041328,0.00255104573443532,0.0085860462859273,0.111694253981113,0.0196233447641134,0.000363410741556436,-0.0393862798810005,0.030833600088954,-0.030700359493494,-0.0286302864551544,-0.0548890270292759,-0.0189724303781986,-0.0183326080441475,0.00422288244590163,0.00157670851331204,0.00167255871929228,0.00236922618933022,0.00397976813837886,0.0046237981878221,0.0159833021461964,0.0620408654212952,0.0670578852295876,-0.0127785746008158,-0.0219019819051027,-0.0141300419345498,0.0260369591414928,-0.0232875794172287,-0.0219088457524776,-0.0519466996192932,-0.0190548412501812,-0.023740291595459,0.00340777402743697,0.121498554944992,-0.0034053239505738,0.0039281421341002,0.0113387890160084,-0.0884511917829514,0.00813145935535431,0.0202785171568394,0.0387071631848812,0.0233006980270147,-0.0019666540902108,0.0623807199299335,-0.0063867405988276,-0.0173419900238514,-0.00966936070472002,-0.0122974356636405,-0.0166852008551359
"9",0.362921804189682,0.00193830346688628,0.00201194128021598,0.00454651610925794,0.023809002712369,0.0235550440847874,0.0679922848939896,0.189921379089355,0.0484937876462936,-0.0344910956919193,-0.0772950425744057,-0.0554254874587059,-0.0334096476435661,-0.0691283941268921,-0.0250284783542156,-0.0367629453539848,-0.0299002155661583,-0.00814824644476175,0.00732128880918026,0.00132271414622664,0.00155070191249251,0.00122337567154318,0.00935081671923399,0.00961272045969963,0.031585518270731,0.171835735440254,0.116053029894829,0.00317928800359368,-0.0803680419921875,-0.103782519698143,-0.0584288649260998,-0.041075587272644,0.00545929279178381,-0.0315287783741951,-0.0289396569132805,-0.0135559281334281,0.00650617992505431,-0.0520499423146248,0.0457860268652439,0.0577824376523495,0.00347098335623741,0.00538529129698873,0.00215479615144432,0.00818402878940105,-0.00398872885853052,-0.00477513344958425,-0.00696025090292096,-0.011695634573698,0.00995320454239845,-0.000437637907452881,0.00145001651253551,0.00551316747441888,-0.00478311255574226
"10",0.254011392593384,0.00185975164640695,0.00104799482505769,0.000495511805638671,-0.00206514820456505,-0.00957030057907104,-0.0305677559226751,-0.0586725920438766,-0.0613939352333546,-0.0886861383914948,0.0132935522124171,0.173940196633339,0.0246663428843021,-0.0187652092427015,0.0135861979797482,0.0441773906350136,-0.00386421591974795,-0.00532523076981306,0.005843595135957,0.00124416232574731,0.00100376957561821,0.000925498956348747,0.00495289638638496,-0.00495549291372299,-0.0231880340725183,-0.0275505632162094,-0.0495060905814171,-0.0837513655424118,-0.0433657690882683,-0.0272525381296873,0.0984794870018959,0.0701716691255569,0.0301039945334196,0.0454499199986458,0.0129428822547197,-0.010732913389802,0.00502848671749234,0.132477775216103,0.324975967407227,-0.0232002437114716,-0.0059937653131783,-0.0109823625534773,0.0166577398777008,0.00130704895127565,-0.00115724583156407,0.000907788577023894,-0.00673296861350536,-0.10958956182003,0.0207030195742846,0.0181232467293739,0.0188769958913326,0.0103620616719127,0.0415242351591587
